instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,﻿blessed in 1852,,,,,﻿Portland,﻿Portland,﻿OR,,45.5236977,-122.6890595,,,,,﻿f_n_blanchet_001,﻿Most Rev.,﻿F. N. Blanchet,,,,,,,1865.0,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,﻿blessed in 1852,,,,,﻿Portland,﻿Portland,﻿OR,,45.5236977,-122.6890595,,,,,﻿joh_f_fierens_001,﻿Very Rev.,﻿John F. Fierens,,﻿Rector,,,,,1865.0,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,﻿blessed in 1852,,,,,﻿Portland,﻿Portland,﻿OR,,45.5236977,-122.6890595,,,,,﻿cha_tierney_001,﻿Rev.,﻿Charles Tierney,,﻿Assistant,,,,,1865.0,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,﻿blessed in 1852,,,,,﻿Portland,﻿Portland,﻿OR,,45.5236977,-122.6890595,,,,,﻿lew_piette_001,﻿Rev.,﻿Lewis Piette,,﻿Chaplain of the Sisters,,,,,1865.0,OregonCity
﻿ore.or.0002,﻿church,﻿Sacred Heart's Church,English,1846,,,,,﻿Oregon City,﻿Oregon City,﻿OR,,45.3556099,-122.605853,﻿ore.or.0001,﻿Attended from Portland,,,,,,,,,,,,1865.0,OregonCity
﻿ore.or.0003,﻿church,﻿St. John the Baptist's Church,English,"﻿blessed July 24, 1864",,,,,﻿Milwaukee,﻿Milwaukee,﻿OR,,45.442618599999996,-122.6398398,﻿ore.or.0002,﻿Attended from Portland,,,,,,,,,,,,1865.0,OregonCity
﻿ore.or.0007,﻿church,not recorded,English,,,,﻿Washington County,,﻿Hillboro,﻿Hillsboro,﻿OR,,45.5201337,-122.9898487,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1865.0,OregonCity
﻿ore.or.0009,﻿church,not recorded,English,,﻿Stevens' Military Fort,﻿Point Adam,﻿Warrenton County,﻿Clatsop County,,,﻿OR,,46.20196915,-123.96349040000001,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1865.0,OregonCity
﻿ore.or.0004,﻿church,not recorded,English,,,,,,﻿Astoria,﻿Astoria,﻿OR,,45.4120536,-122.6965754,﻿ore.or.0002,﻿attended from Portland,,,,,,,,,,,,1865.0,OregonCity
﻿ore.or.0010,﻿church,not recorded,English,,,,,,﻿Mount Rainier,﻿Rainier,﻿OR,,46.0891348,-122.93597759999999,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1865.0,OregonCity
